"X","Y","pH60_100cm","Terrain_Ruggedness_Index","AACN","Landsat_Band1","Elevation","Hillshading","Light_insolation","Mid_Slope_Positon","MRVBF","NDVI","TWI","Slope","residual","looResiduals"
339578.475,6367586.25,8.812459,3.42162,7.826477,49,133.889297,4.335608,1699.34412,0.774439,0.366351,-0.113636,15.4157,3.977945,0.954321800916693,1.94697894600461
340683.2,6366956.8,6.185465,6.121068,34.194992,47,142.877197,9.777254,1577.05847,0.640686,0.61881,-0.39823,12.241555,7.769533,-0.170314224516656,-0.159828528235443
339068.6,6368478.25,6.352642,4.218289,18.140747,56,139.8573,2.856924,1703.22278,0.592641,1.797998,-0.225225,14.087102,3.315306,0.0632308935166819,0.445408825029265
341146,6366230,8.532754,9.505525,74.623062,37,178.326004,11.785448,1545.07739,0.526698,0.017956,-0.308642,9.411428,9.221745,0.534078643750012,0.797393379871518
341360.5,6366271.8,8.998948,10.140916,47.371559,49,148.723007,18.237469,1576.45349,0.00169,0.001292,-0.225225,9.299398,12.823468,0.755366036649972,1.20684539224704
340852.5,6366737.7,5.685322,7.476205,52.053574,53,158.518799,6.925428,1819.70288,0.242406,0.074389,-0.252033,9.484902,8.185074,-0.308433662533345,-0.785669782786506
342522.734,6366402.89,5.811537,2.714597,16.1353,47,106.167503,3.529055,1669.3606,0.063772,0.350022,-0.22449,13.741406,3.217757,-0.0273806284166476,0.107427983472332
339088.615,6369311.37,8.626307,1.589637,4.502472,57,120.251801,0.949079,1693.66724,0.911277,2.610808,-0.208633,17.36187,0.954056,0.835091594649988,1.8871689160545
340384,6365020,5.569506,8.450562,72.700928,39,182.098007,4.710005,1798.37866,0.834668,0.021972,-0.326087,8.875753,6.936868,-0.219456637266653,-0.316697098950688
340344.936,6368491.05,5.424138,1.421216,0.281174,47,103.740997,1.427987,1701.0155,0.913833,3.312562,-0.386139,18.160637,1.41725,-0.821540712200006,-1.7150413473317
341110.5,6366371.8,8.527351,6.957123,94.204269,43,198.054306,7.200225,1694.172,0.924173,0.061245,-0.213483,9.14969,6.177834,0.339648703050036,0.484361024199133
342526.941,6366726.8,6.192815,4.982195,29.995636,49,119.134804,6.71248,1632.68481,0.295283,0.612985,-0.222222,10.143924,5.606686,0.0757154371833249,0.222556678383077
339706.774,6368869.23,4.5,3.78126,23.094864,57,132.1595,2.819255,1695.89185,0.403148,0.220427,-0.193277,12.242411,2.66436,-0.429611736333334,-0.82319015663568
341188,6365289,8.518512,5.444488,30.435463,52,134.374802,6.36674,1754.21765,0.428004,0.743487,-0.189655,12.188928,6.239175,1.10497327500002,2.33224120007027
339259.8,6368940.5,6.463293,4.789287,8.539948,63,124.671501,4.542094,1796.53638,0.743483,0.194654,-0.167883,15.72077,6.186599,0.244575313200011,0.6443716820469
339990.998,6368718.01,4.2019,1.675628,2.818985,56,109.520798,0.818159,1705.08447,0.783432,2.90426,-0.172414,17.073725,0.831822,-1.01219113975001,-1.86961974316509
339778.557,6368638.27,4.450406,2.139476,5.344505,56,115.314499,2.800201,1677.24939,0.708782,1.771098,-0.160714,15.887455,2.615359,-0.609557422466659,-1.23353713145239
341438.2,6368050.3,5.436692,5.179382,22.278671,49,116.026001,8.244355,1619.97595,0.216962,0.208053,-0.132075,12.342957,6.654798,-0.477395302683353,-1.19513964796635
340687.1,6367237.4,5.688315,7.162228,51.987305,42,159.856293,5.799251,1773.38452,0.726132,0.09015,-0.378641,9.339576,6.017361,-0.268672197911918,-0.492171471336409
339110.446,6369266.51,7.584215,1.972793,2.643707,57,118.216499,2.957728,1670.74793,0.928684,2.653531,-0.185185,16.864799,2.748534,0.238930650500013,0.439699626932006
340388.253,6365309.76,5.530854,5.807287,34.950455,56,144.774994,4.716764,1800.67664,0.611433,0.235109,-0.222222,14.063219,6.408885,-0.198849456433329,-0.342034031894696
339987.205,6370014.88,4.925374,2.281872,4.46183,59,109.084999,1.747081,1686.46191,0.660869,1.658203,-0.169231,16.526579,1.695792,-0.222831131233329,-0.337927648901884
342350.8,6367966.1,6.602205,2.476344,15.045021,56,100.399002,2.093651,1723.80237,0.543701,1.74912,-0.186992,15.013891,2.45761,0.214356979349987,0.245021125905559
341095,6364591,5.468687,5.344858,34.115128,54,139.306702,4.84286,1801.4165,0.259365,0.255706,-0.192661,10.855255,6.158067,-0.0757707870499935,-0.363666209423071
338932.683,6369044.08,6,1.204192,1.04776,59,122.211304,1.42845,1700.61255,0.925296,2.962894,-0.207547,17.957815,1.413772,-0.49078802946666,-1.2000697343722
341364.05,6370013.83,7.2602,0.796584,1.926239,59,88.663254,0.804922,1701.71838,0.877376,3.725168,-0.174603,18.393864,0.817514,-0.0447613629500072,-0.00713583859797851
339379.437,6369565.37,6.912063,3.010729,2.290512,56,111.890701,4.746206,1678.87659,0.908895,0.593381,-0.176471,17.212137,4.226482,-0.0716693638499839,-0.215428909937253
340438,6364852,6.203173,9.671869,82.269859,53,191.178299,1.567914,1729.68152,0.852134,0.013611,-0.234783,10.013323,1.615834,-0.45662799674999,-0.845551164757945
340495.918,6367701.06,4.580936,5.090271,38.549286,54,146.903198,4.846668,1796.12317,0.670839,0.060799,-0.168142,9.546475,5.818396,-0.972317203000003,-2.05152286229583
340840,6365094,7.106608,6.482784,75.616478,48,182.150803,3.313511,1743.44434,0.879902,0.053971,-0.236364,9.47328,4.243038,0.937431406020622,1.27026428331929
340949,6365393,7.925104,9.623099,37.186943,52,142.804504,9.757267,1909.7721,0.080408,0.000177,-0.28125,10.102344,16.698708,0.501317797716688,1.13958986040692
339959.078,6368381.01,4.99626,3.242791,1.150734,53,111.616501,3.209109,1760.17419,0.863994,1.61862,-0.221239,16.704828,4.091544,-0.64153471909998,-1.3388152387985
338909.624,6369318.57,4.234079,4.102605,9.579727,54,128.664505,4.927328,1654.11304,0.673905,0.37151,-0.193277,15.325385,4.308125,-0.781698920049982,-2.02012013476685
340965,6365104,7.020168,7.148593,65.406311,55,171.077698,9.112893,1764.19653,0.807375,0.0564,-0.196721,9.250132,8.593941,-0.145953659833329,-0.446094004325741
340730.216,6370400.48,4.12861,1.721239,11.218422,43,107.303001,1.364913,1707.16528,0.247046,0.123268,-0.08,15.819266,1.370091,-0.952081267933339,-2.18766293584261
341305,6365103,7.539217,3.853436,24.835869,49,128.031006,5.102528,1670.62146,0.087402,0.432215,-0.17757,13.45796,4.472221,0.7599702711167,1.61506048807335
339758.081,6368115.57,5.986122,3.099244,4.752869,53,119.862503,2.679333,1756.30969,0.793266,1.654826,-0.122449,16.08568,3.087813,-0.29375202956667,-0.565336216460399
342583.3,6367894.4,5.767323,3.021523,27.558357,53,111.544296,3.209743,1731.37048,0.292441,1.499078,-0.192661,11.663642,4.054688,0.0312137601166587,0.0686671483090784
340301.04,6368019.77,4.502479,3.202296,15.567116,57,123.515999,3.208291,1763.3811,0.040152,0.340474,-0.193277,12.935142,3.652308,-0.423359106416675,-0.729583244794219
340939.944,6366481.81,7.336165,9.944356,105.468628,54,211.208298,6.00555,1795.77454,0.937459,0.013708,-0.206107,8.908306,6.524099,0.331470498603192,0.201779851957085
341881.9,6367594.9,6.045782,5.766647,25.307831,37,116.875999,7.86377,1669.91663,0.013623,0.373209,-0.1,10.895524,6.5738,-0.371824872966692,-1.22922336912393
339401.128,6367702.43,8.650744,5.140658,14.577438,40,138.789993,4.550241,1752.58167,0.693811,0.853868,-0.090909,12.875902,4.638499,0.916985927666694,2.01064321256053
340945.2,6367201.7,6.685133,4.527314,36.113159,57,140.422501,5.932343,1616.44141,0.226659,0.490921,-0.230769,11.189763,5.238731,0.30383788095,0.82656339595469
340112,6366296,6.501942,6.526949,50.646416,44,165.983704,2.881365,1706.41211,0.755677,1.714804,-0.302752,13.56131,3.380682,0.031611084250005,0.0835589909229002
342042.942,6368878.23,7.452757,3.219715,2.232285,46,84.230499,4.510675,1720.65527,0.834732,1.176958,-0.247059,16.690371,4.321487,0.355884113966654,0.973655683560444
341329.106,6367390.45,5.172906,2.720927,14.327667,47,112.700996,2.895464,1734.51941,0.846115,2.661607,-0.148936,15.81722,2.973685,-0.743499461328547,-1.91782441739935
341117,6364816,6.93054,6.875091,14.550224,54,119.399002,4.719199,1648.69873,0.858803,1.552601,-0.189655,15.481086,4.155809,-0.148594651216674,-0.486539297769714
341414,6365823,5.090156,3.605243,39.889793,36,141.4048,2.357621,1672.01172,0.702982,0.126526,-0.428571,12.646916,2.275225,-0.261153809533342,-0.860018571133208
341493.684,6368399.02,5.140759,4.412211,28.371078,56,119.4645,5.308762,1746.09277,0.647793,0.158812,-0.192982,10.701086,5.243128,-0.207979953616658,-0.272931022983761
339558.188,6370099.82,5.055292,5.068247,29.320152,52,139.298203,6.235623,1622.22546,0.791985,0.331398,-0.182609,10.101203,5.331109,-0.748885636499997,-1.69087575694866
342858,6368046.2,5.300626,4.269618,35.788055,57,116.985298,7.094252,1675.64807,0.797007,0.295107,-0.17037,9.552023,6.03373,-0.558642469783342,-1.30242543489958
340519.6,6366997.41,6.00541,7.479144,49.908829,49,161.5233,17.302963,1545.24902,0.009991,0.012835,-0.277311,9.103167,12.122273,-0.471328156649993,-0.852864673274166
341404.743,6368916.81,3.920362,4.387259,12.70813,48,101.503502,4.417164,1774.62439,0.358178,0.702202,-0.346154,14.003538,4.992814,-0.681407677133314,-1.26590884658578
338741.153,6370112.42,6.989705,8.136369,24.154587,44,143.805496,4.542533,1798.03345,0.639627,0.712106,-0.16,13.570552,6.217229,0.0275269471000037,-0.188576061503048
341759.8,6366015.5,4.92813,2.688061,26.847137,48,124.822502,3.642654,1662.15173,0.410659,0.201943,-0.22807,11.564466,3.312022,-0.300606517166668,-0.744761460430981
342502.919,6366765.24,6.383068,4.640946,37.061623,46,126.263,10.216599,1615.40833,0.747906,0.155938,-0.269231,9.250342,7.955926,-0.174980469033329,-0.411867911338546
340614.2,6367522.4,6.527894,5.265843,53.895836,55,161.510498,1.008939,1713.953,0.871276,0.005032,-0.176471,10.17097,1.024891,-0.706876893485711,-0.969621130168663
340238,6365081,5.882382,8.973825,42.53978,56,152.966003,5.932335,1768.25671,0.372764,0.029388,-0.171171,11.367693,10.383548,-0.310380813116639,-0.456864753362574
342305.5,6367459.7,8.090137,2.736185,16.377365,53,104.6595,3.505978,1755.24609,0.556277,1.535002,-0.12963,14.047459,3.796063,0.723802190483321,1.5810944697026
340779,6365348,5.231259,8.379889,42.354736,46,149.301498,7.573936,1873.56824,0.081895,0.005169,-0.355932,9.6092,12.854052,-0.482564671916685,-1.09465933092721
340779.725,6369165.58,7.284292,0.73416,2.505943,53,97.39875,0.759718,1705.62561,0.88149,3.913123,-0.154639,18.722698,0.776578,-0.0711598233833479,-0.035269806820823
340233.811,6368535.17,7.502523,1.848356,2.903114,53,107.582497,2.547086,1701.03174,0.84524,3.333824,-0.119266,17.042459,2.449942,0.471520680616655,1.5274506391135
341760.5,6366346.8,9.741758,2.529455,14.815033,56,112.061203,3.502386,1681.57617,0.770156,2.577348,-0.276596,14.264801,3.2164,1.69943502383332,3.44386928629937
339211.538,6369180.69,6.575134,2.00775,0.230316,62,114.461304,1.321221,1725.44153,0.932732,2.926562,-0.15625,18.110918,1.397474,-0.000346786266669952,-0.312404322326914
339867.69,6368669.11,5.467462,1.912788,4.263626,61,113.048798,2.664036,1689.39856,0.737877,2.654969,-0.206107,16.205765,2.516394,-0.298856913516652,-0.325338708258456
340116.2,6367041.9,5.746837,5.83622,48.251495,53,169.2798,3.275422,1758.93543,0.798233,0.072358,-0.191919,9.4534,4.23391,-0.414506117276178,-0.86301704158042
341771,6365981,5.100198,2.923636,25.177246,53,123.205704,4.895103,1636.3468,0.395152,0.614374,-0.222222,11.169482,4.340465,-0.255949913616675,-0.57514782748274
342234.8,6366890.5,5.287944,3.309803,41.327339,47,132.515305,3.864865,1751.56274,0.698485,0.265964,-0.284404,9.926524,4.0185,-0.0994023050166639,-0.318590393410747
342803.669,6366165.59,6.445556,1.341101,4.691132,61,92.834251,2.063744,1683.92163,0.725172,2.927033,-0.221374,16.034742,1.980095,-0.173637672583316,-0.300426354678355
341434.251,6369866.22,6.00101,1.067522,1.679047,62,87.437263,1.073771,1700.8949,0.90218,3.93701,-0.17037,18.5473,1.080081,-0.635235472699996,-1.6344645826662
340031.672,6367648.5,4.517539,6.346988,12.480492,49,130.047699,7.349252,1781.96729,0.264652,0.263647,-0.277778,11.977756,7.579786,-0.441890575949998,-0.912341345954546
340777.376,6369905.65,8.915376,0.557547,0.330299,59,94.431252,0.648833,1704.32068,0.839961,3.90939,-0.136,18.311075,0.664551,0.774253710900034,1.75484396542537
340334.394,6370016.91,5.843348,1.919394,0.712334,55,100.582298,2.559891,1674.65576,0.847241,2.232477,-0.179104,17.392422,2.411074,-0.149457090816676,-0.29021289440769
340910.731,6369986.92,7.020002,0.916363,0.86171,63,93.501251,0.771048,1692.44495,0.850674,3.761163,-0.17037,17.968296,0.783342,-0.0228650653333595,-0.135149819118983
341631.2,6367284.8,9.630296,4.453067,37.55307,43,133.035004,3.397446,1765.31555,0.625187,0.4661,-0.137255,9.784718,4.407497,1.30979765584999,2.62523964479268
340925,6365186,8.898251,6.987619,60.04686,55,165.878494,8.538498,1836.89917,0.650313,0.035324,-0.136,9.313507,10.068181,0.735194495466697,1.60740455411843
341736.566,6370066.2,9.027135,0.760544,2.96151,57,84.916748,0.99131,1687.927,0.889884,3.84665,-0.169492,18.447468,0.998426,0.757536003733305,1.72653965498283
339958.185,6367926.61,5.191852,4.433013,10.015282,54,124.790001,5.668816,1705.04834,0.305554,0.746947,-0.171171,13.186712,5.119126,-0.158143938749994,-0.241256227499657
341694.2,6367152.7,7.870023,6.870714,34.51886,44,130.085999,11.335675,1651.13428,0.166811,0.119875,-0.145833,9.63375,8.908748,0.00903432993332043,-0.377586476426478
340013.563,6370093.84,5.497887,4.087369,6.746674,59,111.518501,5.722739,1629.72119,0.455862,0.570359,-0.19685,14.84691,4.928153,-0.0738991126333461,0.093606710021521
340669.835,6367700.43,4.157057,4.180908,43.479195,47,149.078506,3.932418,1760.27417,0.684888,0.646765,-0.125,9.827676,5.394653,-1.39013422811667,-3.14106571382884
342671.4,6367827.1,6.024767,1.96858,32.307983,61,116.123001,0.997086,1690.82825,0.643091,0.02881,-0.157025,12.524985,1.013868,-0.0102106813166465,-0.101935918327628
340735,6365116,5.952077,8.637692,57.802528,35,165.021301,5.496869,1757.8468,0.135537,0.473006,-0.375,10.574609,8.746275,0.105807136866674,0.389995845058399
339779.683,6370138.25,5.517047,5.712812,17.601395,59,125.405701,9.097166,1612.25586,0.251898,0.617146,-0.203125,11.520626,7.217164,-0.455905081100012,-0.906719552361336
341585.747,6369981.26,6.974422,0.609103,2.155197,66,85.973503,0.625744,1698.23706,0.904806,3.921832,-0.151079,18.938944,0.637342,-0.189496840283337,-0.557397155666859
339732.007,6370010.75,5.999969,4.538598,12.943428,40,120.573502,5.394285,1630.00098,0.015243,0.359964,-0.341463,13.237759,4.715599,0.123764754883332,0.496591293314887
340628.17,6369687.14,8.992087,0.753827,2.044685,61,97.592751,0.782957,1717.69165,0.828427,3.946507,-0.149606,18.794922,0.830867,0.569994418816703,1.27608419323325
340010.5,6367268.7,4.443731,3.760581,35.045715,43,158.930298,2.896891,1761.21094,0.621286,0.129874,-0.370787,10.870277,3.586441,-0.586726843116665,-1.16011750292311
340860,6366560.4,7.31546,12.649879,83.509979,53,190.121994,7.824986,1882.75378,0.584146,0.000958,-0.196581,9.089789,12.853637,-0.00313205661663929,0.094726284106402
342533.697,6366489.18,5.328403,2.57089,19.387825,46,109.156799,3.041799,1691.72119,0.137801,1.132517,-0.264368,13.003037,2.853788,-0.243922639950015,-0.550677144362099
341068.3,6367526.4,7.983991,3.093346,19.173241,55,120.300797,3.028653,1659.66773,0.478934,1.937731,-0.235772,14.086864,2.85468,0.803353713249986,2.02349596410141
340283.2,6366850.5,5.92436,7.988132,71.5737,54,187.410004,7.192086,1842.95337,0.8211,0.005274,-0.193277,8.721397,9.252143,0.0433449342095127,0.109457369506757
341449,6366604,8.791042,3.551619,54.285095,47,153.8992,2.122593,1731.92664,0.533982,0.090982,-0.176471,10.712481,2.184214,0.848408711933358,1.63193550977152
340434,6365187,5.567439,5.729701,50.282463,40,159.584198,4.838033,1805.11731,0.392959,0.317314,-0.375,10.290548,6.813873,-0.0124828978666756,0.173678418630787
341342.4,6367836.9,6.168824,2.380947,11.128487,55,107.149002,1.492188,1706.98328,0.769576,2.920352,-0.131783,15.550681,1.49181,-0.0701421202166772,-0.197255377841447
341095,6366079,8.810617,8.97677,43.161324,48,147.487,6.237619,1635.745,0.479764,0.685554,-0.25,11.191106,6.872021,0.904788740049979,1.8483273544385
339380.427,6370062.17,6.504342,3.365966,28.830284,55,140.664993,0.720199,1709.21631,0.747163,0.705005,-0.177419,11.879716,0.735547,0.181372167433318,0.509772181727198
342058.8,6368073.5,8.796358,3.102459,11.480942,64,98.853752,3.477951,1749.96448,0.533826,0.282579,-0.165468,15.092618,3.700972,1.4100733294167,2.47949501109164
340112,6365971,6.777649,6.814086,95.274658,61,209.015305,6.206224,1833.72839,0.793039,0.077563,-0.2,9.00632,8.108282,-0.0517280825833248,-0.0557717299751594
341712,6364808,6.928929,2.154864,5.934402,59,106.867798,2.779326,1712.19067,0.854639,2.668611,-0.223881,17.102402,2.710714,0.346060516566681,0.818054550030569
340780.8,6366772.1,5.667535,7.006562,46.657364,37,154.1185,5.115895,1806.97754,0.125659,0.04867,-0.324324,9.893666,7.875962,-0.0701674559166561,-0.10197181409499
340923.499,6369567.69,9.202874,1.122153,0.384842,61,92.770752,1.315409,1691.17664,0.911695,3.952497,-0.184,19.111534,1.299592,0.989842855483367,2.20621079801527
339961.007,6368533.87,7.472815,1.406131,3.608284,62,112.629204,2.232158,1677.60181,0.7837,2.912116,-0.121951,17.273432,2.12944,0.502549748316667,1.61081937587798
343420.835,6367884.03,5.290525,1.800827,0.620354,56,79.178253,2.281527,1696.48718,0.782909,3.943768,-0.159664,16.951649,2.205659,-0.632609144600009,-1.58896570127583
339678.397,6369107.12,6,4.143145,7.439125,56,114.689499,4.616507,1789.64624,0.744014,0.429745,-0.160714,15.391579,6.731658,0.0464177089666702,0.344764758336898
339958.917,6369705.93,5.496422,1.050354,1.521881,64,104.856201,1.069193,1711.625,0.866366,2.648527,-0.15625,17.897039,1.094348,-0.405814731083354,-0.642674915149872
342201.9,6367963.8,7.071974,1.555572,8.829193,61,95.446747,1.52511,1715.73962,0.790103,3.616144,-0.203252,16.627384,1.724222,0.135838000766671,0.00617743493305678
341590,6367346.2,7.525934,6.576912,32.71817,40,128.516998,6.794263,1672.84412,0.323085,0.121551,-0.173913,10.441312,9.1506,0.242253412516654,0.23330588236823
341682.062,6369012.28,3.983028,3.314123,25.814522,49,110.888199,2.509871,1749.52844,0.729202,0.220232,-0.3125,12.303728,2.798844,-0.641019169583339,-1.31137616515103
340515.52,6368727.81,7.471818,0.984916,0.888985,54,100.9105,1.557368,1682.96619,0.861117,3.901123,-0.2,18.142488,1.527578,0.308851140483346,1.27700429462226
340964,6365162,8.077081,6.940742,61.4104,55,167.068802,7.534061,1793.81897,0.683247,0.067301,-0.183333,9.545971,7.903275,0.556344019199994,1.03633956817371
340970,6365222,7.151009,6.158079,54.994919,59,160.6418,5.954566,1802.01379,0.51578,0.228671,-0.147287,9.930323,6.814978,0.101945928266648,0.134795981317277
340914,6365422,6.108203,9.203494,29.195572,53,135.201508,7.961476,1868.59204,0.489047,0.007418,-0.163934,13.2512,11.990794,-0.325452405916639,-0.929347806100004
340669,6365218,5.143887,6.141325,43.253426,43,151.040497,5.43711,1713.8363,0.455705,0.538006,-0.326087,11.337731,7.652082,-0.439954365500014,-0.934160005682386
340464,6365085,5.420118,7.276605,63.253777,67,172.270493,5.415566,1798.2406,0.651971,0.09155,-0.216216,9.394313,6.248888,-0.538949602299994,-0.935445051260989
340300.47,6368188.56,4.993225,2.826789,12.598816,59,118.704002,2.876175,1734.22473,0.31199,0.158315,-0.15625,14.324753,2.942328,-0.209451964766671,-0.448896763856179
339928.8,6367457,5.43862,3.932606,27.421906,49,150.430298,0.650799,1706.16675,0.529623,0.038456,-0.178947,12.568719,0.690148,-0.37546022399998,-0.736654908283755
340457.221,6369691.67,7.848268,0.62176,1.948921,64,99.474747,0.722914,1709.89514,0.84761,3.94762,-0.153285,19.093637,0.746672,0.295841395950008,0.518005759348712
339213.881,6368327.34,5.235725,5.008735,30.406578,62,150.875198,7.912083,1711.96277,0.692291,0.266125,-0.179104,9.749562,6.937561,-0.508517482466647,-1.08821762324563
340277,6365902,6.34432,9.422395,87.562675,53,199.470703,14.297542,1621.04919,0.679798,0.006184,-0.206612,8.837495,10.610326,-0.437386586200016,-1.00901288949277
341638.993,6369254.92,5.982229,3.116574,3.881134,61,88.430763,2.317736,1744.67835,0.849828,0.481305,-0.174603,17.440815,2.7377,-0.228324952300015,-0.395422758818493
339026.164,6368876.16,7.70873,3.56368,3.087463,57,123.514297,6.879917,1671.53259,0.924092,0.737949,-0.17037,16.246855,5.844335,0.30007971603888,0.695784965943024
341067,6365361,8.906526,9.28664,43.7201,49,148.569702,7.389492,1799.20972,0.585755,0.014906,-0.174603,9.180481,7.968558,0.758095679450024,1.74023751027498
341850,6365881,5.597378,3.200136,18.249496,53,115.591003,4.674673,1640.44605,0.113539,0.927081,-0.225225,12.344101,4.154803,-0.190343284333341,-0.307055488900174
341186.3,6368846.68,4.03016,4.136884,13.543434,70,105.391296,5.539093,1784.453,0.340721,0.725667,-0.224242,13.501935,6.170799,-0.649180489949991,-1.16344838323826
339429.985,6367753.58,6.974146,3.720568,13.368866,49,136.413803,4.234786,1708.00708,0.686922,0.371018,-0.170213,13.224951,3.942963,0.445378602500031,1.00645667660671
341010.069,6369370.97,7.658165,0.735191,2.0121,64,93.595253,0.78065,1714.25183,0.920982,3.957934,-0.151515,18.984613,0.817251,0.152654892550022,0.419546736236344
338983.7,6369614.27,8.971358,1.542449,10.3311,49,127.101196,1.585278,1682.00256,0.803654,2.747224,-0.323944,16.526104,1.57859,1.25531516446671,2.71833282473213
339368.347,6368700.73,4.49468,2.961999,26.132759,49,141.8918,2.145046,1748.92236,0.378568,0.258112,-0.320388,12.251181,2.419191,-0.289684111499979,-0.472640450040394
341339,6365289,5.102867,6.211256,22.48465,49,125.282204,11.719329,1776.56763,0.509648,0.017209,-0.283019,13.827734,11.055171,-0.548583071066646,-1.56813907914663
341424,6365006,7.695485,5.119138,10.119049,50,112.566704,6.132349,1658.47144,0.851081,0.956394,-0.192661,15.93146,5.228554,0.366178025749974,0.725231239459965
339385.571,6368712.87,4.976496,3.578609,25.259094,44,140.451996,3.97293,1785.84692,0.413029,0.588965,-0.402299,11.189739,4.975739,-0.0781732700500113,-0.0215060866195653
338986.726,6370046.26,8.612099,7.506406,30.386772,55,147.018799,12.006929,1580.49316,0.038262,0.252889,-0.132075,9.829089,9.047476,0.578371018933337,1.28530751529356
340914,6365718,6.049716,7.452357,35.969948,52,142.009796,8.940461,1656.89563,0.250622,0.027321,-0.253968,11.855197,7.256161,-0.309561446483341,-0.918915476391706
340233,6367580.6,6.904326,2.830992,12.780365,54,126.732002,2.713025,1700.92078,0.72536,2.278129,-0.222222,14.600966,3.123617,0.316261258200022,1.00059361930812
340588,6364800,6.097307,8.794482,54.450241,61,162.462204,11.23994,1730.5592,0.277709,0.012926,-0.188406,9.119298,9.727429,-0.497616626699998,-1.12448269434393
339255.643,6368781.02,4.979134,4.691563,22.247292,54,139.067703,4.030539,1772.80005,0.057174,0.198545,-0.12963,12.956705,5.586265,-0.614158223333345,-1.36384452326459
341599,6366008,5.272713,3.573061,32.352715,47,131.713196,2.881467,1731.15735,0.625331,0.089061,-0.283019,10.871156,2.911543,-0.0821920944000025,-0.285177087436069
342731,6366780,5.625944,2.818869,30.199432,37,117.468803,3.412759,1701.54224,0.739807,0.232588,-0.277108,10.151046,3.211751,-0.137054781349998,-0.273180568457094
339987,6366421,6.685215,5.884914,40.909439,55,158.529007,2.674846,1672.24902,0.798112,2.631059,-0.240876,14.487523,2.784756,-0.0529598528500141,-0.120747799232498
341055,6364491,8.679346,4.366964,44.552292,54,149.968506,4.367303,1760.5033,0.729252,0.262624,-0.171171,10.18449,4.57061,0.997877504033355,2.66561464641098
340212,6366021,6.758078,7.329516,84.154472,55,197.177704,8.52218,1845.38281,0.197451,0.03774,-0.151515,9.404609,10.24668,-0.214284306249988,-0.300832972277755
341922.9,6367902.7,9.11009,5.065178,25.806282,42,115.331299,5.020082,1797.41858,0.609162,0.091451,-0.096774,11.508935,6.144658,1.16437556224997,2.31653041832591
341228,6365431,8.424936,4.493814,20.517662,57,123.939301,6.125669,1804.57593,0.765096,0.160493,-0.19403,15.601542,7.181897,1.11548656494996,2.49947870601459
340927.739,6366483.83,6.38607,9.944356,105.468628,54,211.208298,6.00555,1795.77454,0.937459,0.013708,-0.206107,8.908306,6.524099,-0.618624501396808,-1.27628371401082
341074,6366356,9.105481,6.753937,96.326698,43,200.451004,5.144173,1699.1001,0.930874,0.059198,-0.216495,9.192374,4.594914,0.885765507958368,1.44612190006114
341960.9,6367457.5,7.482866,3.069433,15.77446,43,107.214996,4.770758,1701.26294,0.705924,1.372754,-0.104478,13.976592,4.369986,0.169414114916665,0.0498191031194395
340636.592,6369973,6.497356,0.582361,0.044891,59,96.012749,0.499339,1705.44482,0.847576,3.695605,-0.154472,18.454565,0.515018,-0.362735730349987,-0.908209166956961
340837,6365100,5.26099,6.482784,75.616478,48,182.150803,3.313511,1743.44434,0.879902,0.053971,-0.236364,9.47328,4.243038,-0.908186593979378,-1.31750230813985
342444.4,6367967.6,5.224229,2.943126,18.959892,56,103.706703,2.39852,1729.89209,0.371051,1.783168,-0.168,13.896199,2.881473,-0.365939278600012,-1.10209794014975
339625.726,6367822.19,7.07481,3.268331,0.094398,46,121.154297,3.058192,1748.28674,0.94254,2.764163,-0.38,16.685181,3.265445,0.282596813133323,0.488740421255411
339624.654,6367501.25,9.023697,2.418228,2.161118,55,130.827698,2.399338,1726.85254,0.911712,2.79942,-0.192661,16.871105,2.43372,1.08795841263337,2.51915356250716
341143,6364716,5.747222,4.727353,21.75795,54,126.542801,4.663246,1799.28919,0.584511,0.408831,-0.171171,13.716953,6.234081,-0.124016875149991,-0.430733352603328
339163.25,6370164.02,7.438232,3.850619,38.290787,50,152.900497,3.076313,1660.88196,0.788007,0.294802,-0.153153,10.008534,2.961327,0.226005929316642,0.489743211674575
341145.9,6367300.3,6.205002,4.826184,30.513451,62,131.762497,4.60507,1756.53516,0.442175,0.14519,-0.166667,11.207679,4.754357,0.0423222087500115,0.0428707527732302
340850,6366219,7.398799,11.402152,43.772331,46,150.418198,18.187435,1413.80725,0.662093,0.000255,-0.191489,10.302669,15.826365,-0.131964532466641,-0.457584185637804
340089.059,6369961.79,5.488342,1.624914,2.99852,56,106.011703,1.925308,1687.1283,0.797993,2.330911,-0.1875,17.019756,1.857175,-0.133319487516665,-0.198056887689739
341040,6365080,7.147953,9.037074,57.042343,53,162.201797,11.633047,1620.28076,0.691172,0.028787,-0.20339,9.206938,8.89074,-0.215191119316646,-0.685804814518629
340272.3,6366831.5,5.298804,7.988132,71.5737,54,187.410004,7.192086,1842.95337,0.8211,0.005274,-0.193277,8.721397,9.252143,-0.582211065790488,-0.884510189114578
342159.8,6369690.5,7.827665,1.331579,2.926712,59,79.903,3.714362,1652.3562,0.869377,3.982124,-0.163934,18.304607,3.835733,0.248219268033355,0.634150278853896
340184.39,6369799.96,5.250301,1.06857,0,62,100.669502,1.086821,1697.3634,0.84761,3.583704,-0.166667,18.464224,1.086099,-0.622305449116672,-1.19465387264913
