"id","pH60_100cm","x","y","AACN","Elevation","Hillshading","Landsat_Band1","Light_insolation","Mid_Slope_Positon","MRVBF","NDVI","Slope","Terrain_Ruggedness_Index","TWI","residual","looResiduals"
480,7.02,340965,6365104,65.4063110351562,171.077697753906,9.11289310455322,55,1764.19653320312,0.807375013828278,0.0564000010490417,-0.196721002459526,8.59394073486328,7.14859294891357,9.25013160705566,-0.0808435000000287,-0.356055831752487
245,7.42,340321.3,6367680.7,25.0380706787109,136.450698852539,5.72508811950684,48,1642.66674804688,0.186984002590179,0.240547999739647,-0.113402001559734,6.3057279586792,4.6894679069519,11.7743139266968,0.627792499999981,1.56751258158787
369,4.58,341040.212,6370393.58,10.3597412109375,101.833801269531,0.540132999420166,54,1699.302734375,0.385960012674332,1.7780510187149,-0.192661002278328,0.552128970623016,0.618315994739532,17.1439819335938,-0.50414049999999,-1.16014830881355
439,8.29,340483,6364993,76.0857162475586,184.841003417969,9.35445594787598,57,1839.90075683594,0.794272005558014,0.00640799989923835,-0.224490001797676,10.7508964538574,7.6488618850708,8.66570377349854,0.534863357142844,1.2964487042905
417,6.38,341014,6365722,26.2432098388672,131.402801513672,4.98076295852661,54,1697.03210449219,0.614013016223907,0.182437002658844,-0.230768993496895,4.49941682815552,3.67683410644531,14.7704601287842,0.259833499999986,0.389888937960763
222,8.95,341857.9,6367807.4,31.8839111328125,122.537002563477,4.67547607421875,39,1799.95446777344,0.735086023807526,0.0721250027418137,-0.156626999378204,6.26311779022217,5.63855981826782,10.364800453186,0.851792666666693,1.51379668253283
406,6.78,340112,6365971,95.274658203125,209.01530456543,6.20622396469116,61,1833.72839355469,0.79303902387619,0.077563002705574,-0.200000002980232,8.1082820892334,6.81408596038818,9.00631999969482,-0.212552785714269,-0.377879854649942
145,4.99,340315.683,6368255.68,10.2037353515625,115.567001342773,2.60678601264954,56,1749.86560058594,0.565055012702942,0.13510499894619,-0.183332994580269,2.87843990325928,3.34646010398865,15.1936569213867,-0.121746666666656,-0.22420613807259
287,9.45,341640.6,6367227.3,44.8188552856445,140.612701416016,2.10476994514465,44,1742.52185058594,0.793435990810394,0.00479299994185567,-0.134020999073982,2.27252602577209,7.95594120025635,9.70255279541016,0.864148500000001,1.64567483205774
148,4.72,340753.628,6367701.89,40.6319580078125,144.773300170898,8.53569984436035,44,1734.19897460938,0.595197975635529,0.304201990365982,-0.320387989282608,7.7067551612854,6.06382989883423,9.79480266571045,-0.813154333333332,-1.66438354344842
163,5.48,340557.011,6368181.38,23.0856399536133,126.024299621582,3.64996695518494,54,1770.14147949219,0.505312979221344,0.227535992860794,-0.168142005801201,4.83520698547363,4.31814479827881,11.9109563827515,-0.0869531666666559,0.0144872199746562
356,5.34,342724.937,6367182.05,28.9687194824219,114.955001831055,4.85967922210693,44,1759.95971679688,0.544571995735168,0.267053008079529,-0.304347991943359,5.05922698974609,3.71348595619202,10.139988899231,-0.0621640000000063,-0.261248036149248
161,5.66,339832.597,6367978.7,13.7175216674805,129.341506958008,2.13107204437256,54,1723.03173828125,0.371347993612289,0.229611992835999,-0.102040998637676,2.49328088760376,2.39654493331909,15.0059242248535,-0.0781929999999873,-0.091562244697494
66,5.04,342484.8,6366240.5,9.88095855712891,100.739303588867,2.64047503471375,47,1662.75390625,0.69011002779007,1.84650003910065,-0.280000001192093,2.53257489204407,2.25353097915649,15.6625347137451,-0.566676166666661,-1.29660653490194
475,8.91,341067,6365361,43.720100402832,148.569702148438,7.38949203491211,49,1799.20971679688,0.585754990577698,0.0149060003459454,-0.174603000283241,7.96855783462524,9.28664016723633,9.18048095703125,0.851391666666689,1.58107115218891
225,8.8,342012.3,6367996.2,16.7453536987305,105.008499145508,4.1816577911377,54,1764.97973632812,0.0656170025467873,0.165909007191658,-0.136000007390976,4.56874084472656,3.98887395858765,13.9598083496094,1.27239883333331,2.44183256186823
117,5.51,341732.154,6369838.86,0.935012996196747,82.7907485961914,1.39413797855377,59,1692.36694335938,0.919380009174347,3.97213292121887,-0.1875,1.37544894218445,0.781902015209198,18.667896270752,-0.769337000000036,-1.9495723795422
436,5.61,340437,6365235,45.0822067260742,154.450698852539,4.55791616439819,39,1796.56396484375,0.206876993179321,0.391716003417969,-0.270588010549545,6.37468194961548,5.78910207748413,11.6055364608765,-0.344719499999994,-0.436158543081564
464,5.1,341339,6365289,22.4846496582031,125.282203674316,11.7193288803101,49,1776.56762695312,0.509648025035858,0.0172090008854866,-0.283019006252289,11.0551710128784,6.21125602722168,13.8277339935303,-0.573437000000022,-1.80040052111135
